subj_id,Duration,A,B,C,D,E,F,notA,notB,notC,notD,notE,notF,BgA,BgnotA,CgB,CgnotB,DgB,DgnotB,EgB,EgnotB,FgA,FgnotA,check77,Gov_Subsidies,Energy_tax,Coal_Regulations,Solar_subsidy,Business_tax,Gas_tax,Gas_guzzler,Fuel_efficiency,Age,Gender,Race,Education_level,Political_Party,Political_Views,Past_Voting
f2b4f3f771542b86e4e9e1f3b69e1668,277,10,95,90,100,100,100,90,20,10,0,0,5,40,100,95,90,100,90,100,90,50,90,75,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,36,Male,White or Caucasian,Master’s Degree,Democratic Party,Slightly Liberal,Joe Biden
e715afb0f08ad38ebc66c7d012214935,268,2,38,29,37,51,40,73,28,47,19,32,58,20,71,28,11,59,58,57,9,5,22,77,Probably yes,Probably no,Probably no,Probably yes,Probably yes,Definitely no,Definitely no,Probably yes,36,Male,White or Caucasian,Bachelor’s Degree,Independent,Neither Liberal nor Conservative,Did not vote
24bce0241476b5a45d6fd96479e13c0b,630,20,35,2,45,40,35,40,40,90,35,35,65,30,40,2,1,35,30,40,25,5,35,77,Definitely no,Probably no,Probably no,Probably no,Definitely no,Definitely no,Definitely no,Definitely no,49,Female,White or Caucasian,Bachelor’s Degree,Republican Party,Slightly Conservative,Did not vote
e43e5984c2e4e42ea757c657c68c36fe,444,0,5,0,2,4,0,0,2,100,96,96,100,0,5,0,0,2,2,3,1,0,0,77,Definitely no,Definitely no,Definitely no,Definitely yes,Definitely no,Definitely no,Definitely no,Probably yes,32,Male,Asian,Some undergraduate education,Republican Party,Slightly Conservative,Donald Trump
b683900aea03e2ab7bec0798067370a7,284,5,10,15,25,20,20,90,75,50,70,60,70,25,50,100,5,75,10,100,10,20,25,77,Probably yes,Probably no,Probably no,Probably yes,Definitely no,Definitely no,Probably yes,Definitely no,37,Female,White or Caucasian,Bachelor’s Degree,Independent,Neither Liberal nor Conservative,Joe Biden
6c687138d895e642ca484541ce11ad99,196,2,12,3,11,4,11,3,5,4,5,6,5,3,3,4,6,9,3,4,4,3,4,67,Probably yes,Probably yes,Probably yes,Probably no,Probably no,Probably yes,Probably no,Probably yes,22,Male,White or Caucasian,High School Diploma,Democratic Party,Slightly Liberal,Did not vote
955645f6520806fcd3820a37c8e8b312,3797,2,50,30,70,98,40,99,2,70,2,2,60,5,50,30,10,98,50,98,10,5,40,77,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,Definitely no,Probably yes,Probably yes,48,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
e4cbd0a8b33a6cb0f6a3fc391b33f173,2017,1,90,85,99,99,90,99,1,1,0,1,1,2,99,85,20,100,80,100,0,2,90,77,Definitely yes,Probably yes,Probably no,Probably no,Probably no,Definitely yes,Definitely yes,Definitely yes,34,Male,White or Caucasian,Some undergraduate education,Democratic Party,Neither Liberal nor Conservative,Joe Biden
47105464c44fd85af428be38ac9324ae,260,1,1,5,5,5,20,90,95,95,95,95,70,1,1,5,5,10,95,5,5,10,20,70,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,46,Male,White or Caucasian,Bachelor’s Degree,Independent,Neither Liberal nor Conservative,Donald Trump
89db2dc42e60057a743fb8f68dd36c57,255,0,100,100,100,100,100,100,40,0,0,0,0,0,100,100,100,100,0,100,100,100,100,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,26,Female,Hispanic or Latinx,Some undergraduate education,Democratic Party,Very Liberal,Joe Biden
81ed16489ba3e49a18134697b96d2cf1,559,3,25,10,20,25,10,10,20,1,5,5,8,15,20,20,5,25,15,20,10,15,10,77,Definitely yes,Definitely yes,Probably yes,Definitely yes,Probably yes,Probably yes,Probably yes,Probably yes,25,Male,White or Caucasian,High School Diploma,Democratic Party,Very Liberal,Joe Biden
fb6cf69b3af01bcd40afa1ede44a5788,191,30,30,30,10,20,30,20,20,20,20,30,30,20,30,20,25,15,10,20,20,20,20,77,Probably yes,Probably yes,Definitely yes,Probably no,Probably no,Definitely no,Probably yes,Probably yes,27,Male,Asian,Bachelor’s Degree,Democratic Party,Very Liberal,Joe Biden
2dd7ef959a76a77b185e5ce5c05fa88b,960,0,20,50,50,80,50,99,35,50,30,20,35,20,20,70,60,85,85,90,80,65,40,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Probably yes,Definitely yes,Probably yes,38,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
995557641b48be37152f9bbce6b476b0,784,76,65,75,76,87,67,35,34,76,25,76,34,56,67,45,72,54,35,35,54,56,65,56,Probably yes,Probably yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Probably yes,Probably yes,29,Female,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
9782c4fbab861661c54e773b8c60e020,679,50,100,100,100,100,100,100,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,77,Definitely yes,Definitely no,Definitely no,Definitely yes,Definitely no,Definitely no,Definitely no,Definitely no,24,Male,White or Caucasian,Bachelor’s Degree,Republican Party,Very Conservative,Donald Trump
b985a11f9fc4599fcbb58cc157631cb0,1110,2,60,55,75,70,50,75,40,25,25,30,25,7,65,70,5,90,10,90,5,4,75,77,Definitely yes,Definitely yes,Definitely yes,Definitely no,Definitely yes,Probably yes,Definitely yes,Definitely yes,30,Female,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
a0e6f79257da76473a8c09e7bddaef12,1188,2,85,20,50,50,20,80,5,30,10,20,50,2,80,70,20,75,30,30,20,5,50,77,Definitely yes,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,Definitely yes,Probably yes,30,Male,Black or African American,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
122a216c3cee4c61565ba83652ac8598,1446,3,7,1,11,12,1,85,96,95,75,80,85,0,35,5,1,12,2,17,2,0,15,77,Probably no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Probably no,37,Male,White or Caucasian,High School Diploma,Republican Party,Slightly Conservative,Donald Trump
597146fff6d249571646945eafd768ba,262,0,100,55,85,90,45,0,0,15,20,5,65,95,100,85,35,85,35,75,25,75,85,77,Probably yes,Probably no,Probably no,Probably no,Probably no,Definitely no,Probably no,Probably yes,29,Male,White or Caucasian,Some undergraduate education,Independent,Very Liberal,Did not vote
32e1b715b99ebb67717911a78d8ab619,283,0,75,90,75,85,80,100,1,5,10,15,20,95,100,100,70,90,35,80,25,10,80,77,Definitely yes,Definitely yes,Definitely yes,Probably yes,Definitely yes,Probably no,Definitely yes,Definitely yes,31,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
6b3d9bad1a79ea3d6e853419f34854fc,260,46,45,60,30,45,40,50,25,50,40,40,40,55,50,70,35,65,44,40,35,70,45,80,Probably yes,Probably yes,Probably no,Probably yes,Probably no,Probably yes,Probably yes,Probably yes,25,Female,White or Caucasian,High School Diploma,Independent,Neither Liberal nor Conservative,Prefer not to say
35fef05070ac5c902d7bc96cbfc6906e,356,15,65,90,75,80,30,49,45,10,10,5,70,65,98,47,30,90,60,90,75,25,60,77,Definitely yes,Definitely yes,Probably yes,Probably yes,Definitely yes,Probably no,Probably no,Probably yes,36,Male,White or Caucasian,Some undergraduate education,Democratic Party,Slightly Liberal,Joe Biden
b40c50ec7675ec6a7c77645d9caf0493,454,5,95,70,70,70,70,60,10,20,30,10,10,10,90,80,50,80,20,80,40,10,80,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,36,Female,White or Caucasian,Some undergraduate education,Democratic Party,Very Liberal,Joe Biden
a5fa697344b1125daf4f21ce7fc804b1,302,5,75,60,85,95,20,80,15,10,10,10,75,25,80,80,45,85,75,95,75,20,20,77,Probably yes,Definitely no,Probably yes,Probably no,Probably no,Probably no,Probably yes,Probably no,30,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Neither Liberal nor Conservative,Joe Biden
b77663ccf2672e37fcffa2e3249074b5,688,65,40,45,60,70,30,40,70,30,25,30,30,48,60,60,4,40,20,40,55,65,55,77,Probably yes,Probably yes,Definitely yes,Probably yes,Probably yes,Probably yes,Probably yes,Definitely yes,32,Female,Black or African American,Master’s Degree,Democratic Party,Very Liberal,Joe Biden
6c4494d1d66e51aa733bbc574b3f5123,485,25,90,75,100,100,80,100,25,35,0,0,30,35,95,80,85,100,40,90,40,50,75,77,Definitely yes,Probably yes,Definitely no,Definitely yes,Probably yes,Definitely no,Definitely yes,Definitely yes,37,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,Joe Biden
0f4436d89b183fe2ec02cf12a84d4652,409,20,60,60,75,60,60,90,40,50,30,40,40,20,70,40,50,60,50,60,50,30,65,77,Definitely yes,Probably yes,Probably no,Definitely no,Probably yes,Probably yes,Probably no,Probably no,23,Female,Multiracial or Biracial,Some undergraduate education,Independent,Slightly Conservative,Donald Trump
5a0d1dab0278e6bdabd7c61cede17a7e,568,30,50,40,60,65,60,80,30,60,30,30,30,30,50,70,30,85,30,85,60,20,50,77,Definitely yes,Probably yes,Probably yes,Definitely yes,Definitely yes,Probably no,Definitely yes,Definitely yes,43,Female,White or Caucasian,Master’s Degree,Democratic Party,Very Liberal,Joe Biden
6c08ba3deec2eb8d1352268acf774576,463,5,35,60,60,60,60,90,15,40,10,40,60,15,90,65,20,70,30,80,40,10,60,77,Definitely yes,Definitely yes,Probably no,Probably no,Probably yes,Probably no,Probably yes,Probably yes,42,Female,White or Caucasian,High School Diploma,Democratic Party,Slightly Liberal,Did not vote
4b1f416cd155c904290037749cc7d624,519,25,55,45,75,70,40,80,75,40,20,20,50,40,65,50,20,80,60,75,50,40,60,77,Probably yes,Probably yes,Probably yes,Probably no,Probably yes,Probably no,Definitely yes,Probably yes,36,Non-binary,White or Caucasian,Some undergraduate education,Democratic Party,Slightly Liberal,Joe Biden
586e5b5e92d6ae30c71b2c30a563cbf9,293,15,50,15,20,25,15,70,20,80,80,75,90,10,75,25,15,75,10,25,15,10,25,77,Definitely yes,Probably no,Probably no,Probably yes,Definitely no,Probably no,Definitely yes,Probably yes,45,Male,White or Caucasian,Master’s Degree,Republican Party,Very Conservative,Did not vote
63f9d097145d8261d2863592648bedb9,715,20,50,75,80,80,60,50,50,25,20,20,70,50,60,80,60,85,70,85,70,20,40,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Probably yes,Definitely yes,Definitely yes,71,Male,White or Caucasian,Bachelor’s Degree,Independent,Neither Liberal nor Conservative,Joe Biden
61a9436a23261838d1b3b25436631705,529,30,50,45,80,85,40,60,25,50,10,5,55,15,75,65,40,90,25,80,25,15,55,77,Definitely yes,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,Definitely yes,Definitely yes,60,Female,White or Caucasian,Some undergraduate education,Democratic Party,Slightly Liberal,Joe Biden
dc087d6ac5248fa64e508457d121b995,550,0,70,60,95,100,70,100,5,40,2,5,10,100,100,80,60,95,50,100,50,70,90,77,Probably yes,Probably yes,Definitely no,Probably yes,Probably yes,Probably no,Probably yes,Probably yes,42,Male,White or Caucasian,High School Diploma,Democratic Party,Very Liberal,Joe Biden
a74b8f2c6c437fab6f050131a3d564b5,755,5,80,60,20,75,65,100,5,10,85,80,30,5,98,96,30,15,25,85,15,40,40,77,Probably yes,Probably yes,Definitely yes,Definitely no,Probably no,Probably yes,Definitely no,Definitely no,41,Female,White or Caucasian,Bachelor’s Degree,Republican Party,Slightly Conservative,Donald Trump
a4fa95d6ab5d13c08db917338d5ec152,310,0,100,100,99,99,99,50,0,0,0,1,1,50,99,99,50,99,50,100,50,20,90,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,27,Female,White or Caucasian,Some undergraduate education,Democratic Party,Slightly Liberal,Joe Biden
5917c5b0346cb91d30b177003b382732,438,78,66,55,89,77,78,69,66,68,78,55,55,55,57,56,67,57,66,67,67,30,60,77,Probably yes,Probably yes,Probably yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Probably yes,32,Male,Black or African American,Master’s Degree,Democratic Party,Neither Liberal nor Conservative,Joe Biden
398d4a452b2d4f1a0f4998a063b33ce8,276,10,90,90,90,90,50,10,10,10,10,10,10,10,90,90,20,90,40,90,10,20,50,70,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,37,Female,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
59c23d115e36cb0cecf816e425283347,253,0,80,75,80,80,50,90,20,20,20,20,50,15,80,80,50,80,75,80,60,50,50,77,Definitely yes,Probably yes,Probably yes,Definitely yes,Probably no,Probably no,Probably yes,Definitely yes,25,Female,White or Caucasian,High School Diploma,Independent,Neither Liberal nor Conservative,Third party candidate
428d365ef47ac27fe79dd772d3f51019,249,1,80,50,80,80,80,99,20,50,20,20,20,10,90,50,50,99,20,99,50,10,80,77,Definitely yes,Probably yes,Definitely yes,Probably yes,Probably yes,Probably no,Probably yes,Probably yes,42,Male,White or Caucasian,Master’s Degree,Democratic Party,Slightly Liberal,Joe Biden
08dfcb128f7dc23307f263477407c8aa,680,20,40,50,50,50,30,80,50,25,50,25,50,35,50,75,50,50,25,80,25,35,25,77,Probably yes,Probably no,Probably no,Probably yes,Probably no,Probably no,Probably yes,Probably no,51,Female,White or Caucasian,Bachelor’s Degree,Independent,Neither Liberal nor Conservative,Donald Trump
0a2f43f24f5b6603e9cc4edbddb57b5a,395,0,10,5,10,5,20,20,80,90,80,5,70,10,5,15,10,10,5,40,5,10,15,77,Definitely no,Probably no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,50,Female,White or Caucasian,Some undergraduate education,Republican Party,Very Conservative,Donald Trump
5d0e5ef869106d026364d0db95ad157a,399,5,50,50,90,90,40,100,50,15,15,20,40,40,90,90,40,90,50,80,50,30,50,77,Probably yes,Probably yes,Definitely yes,Probably yes,Probably yes,Probably no,Probably yes,Probably yes,34,Male,White or Caucasian,High School Diploma,Democratic Party,Very Liberal,Joe Biden
46e6e5a22549dff871985df7e6ba9225,827,0,100,0,3,3,0,100,0,100,97,97,100,100,100,0,0,3,3,3,3,0,0,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,35,Male,Black or African American,High School Diploma,Independent,Very Liberal,Did not vote
763262f1f6ae58159e60c046aa84057c,914,50,50,40,50,60,50,80,50,20,40,40,35,15,20,70,80,65,50,70,10,20,70,77,Probably yes,Probably no,Probably yes,Probably yes,Probably yes,Definitely no,Probably yes,Definitely yes,40,Male,White or Caucasian,Some graduate education,Independent,Slightly Conservative,Third party candidate
c3de0d929f488b20c0bbcb119c2ee215,290,5,40,60,80,80,40,5,10,10,10,10,10,40,20,60,20,70,50,80,50,10,30,70,Probably no,Probably no,Probably no,Probably no,Probably no,Probably no,Probably no,Probably no,46,Female,Asian,Bachelor’s Degree,Republican Party,Slightly Conservative,Joe Biden
097ad8d97744f7d16f70d78e98a538aa,1775,1,20,20,95,99,15,90,75,98,1,1,85,15,30,15,10,97,80,20,95,10,20,77,Probably no,Definitely no,Definitely no,Probably yes,Definitely no,Definitely no,Definitely no,Probably no,64,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
dd1e7f800c7b8525151b2a6835f52d7d,715,3,80,100,90,100,70,100,3,5,5,3,3,5,95,100,40,100,40,100,30,20,100,77,Definitely yes,Probably yes,Probably no,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,38,Female,White or Caucasian,Some graduate education,Independent,Slightly Conservative,Did not vote
b94c37943e7cc6d1a6533abd26b0bfac,353,30,60,95,99,70,60,80,40,20,20,20,40,30,80,95,30,95,40,95,60,30,80,77,Definitely yes,Probably no,Probably yes,Probably yes,Probably no,Definitely no,Probably yes,Definitely yes,33,Male,White or Caucasian,Some undergraduate education,Republican Party,Slightly Conservative,Donald Trump
f242c9296f0c0ab383207d9e1330a257,1079,0,15,75,75,80,75,90,10,25,15,10,25,50,90,75,50,85,50,85,50,50,50,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Probably yes,Probably yes,Probably yes,47,Male,White or Caucasian,High School Diploma,Democratic Party,Very Liberal,Joe Biden
fb14eddedfb3d6f491ae4142efe966d2,607,5,60,55,70,60,50,70,30,30,20,20,50,25,80,55,40,75,40,60,10,25,60,77,Probably yes,Definitely yes,Probably yes,Probably yes,Probably yes,Definitely no,Definitely no,Probably yes,41,Female,Multiracial or Biracial,Some undergraduate education,Democratic Party,Slightly Liberal,Joe Biden
5cb8cc5453f7e33b4f6f7ff1197bb5e9,421,10,80,60,90,80,50,80,30,30,10,10,30,30,80,70,20,70,70,100,70,20,50,77,Definitely yes,Probably yes,Definitely yes,Probably yes,Definitely yes,Probably no,Definitely yes,Probably yes,27,Female,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,Joe Biden
901ecaeb046c5794585f5fb8e8df9b54,489,10,28,10,60,19,12,70,13,67,24,5,70,12,20,65,9,67,15,35,10,2,30,77,Probably yes,Probably yes,Probably no,Probably no,Probably no,Probably no,Probably no,Probably no,NA,Male,White or Caucasian,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say
c115aff5c496250ef81918352e323490,1012,50,80,80,80,80,60,50,20,20,10,20,40,20,80,80,40,80,40,80,40,40,70,77,Probably yes,Probably no,Probably no,Probably yes,Probably no,Probably yes,Probably no,Probably no,43,Male,Black or African American,Master’s Degree,Democratic Party,Slightly Liberal,Joe Biden
4c40e5b3acea18f904a6a77d22cb12e5,408,5,75,50,70,70,65,85,25,35,30,30,35,30,70,60,10,70,35,70,30,15,50,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely no,Probably yes,Probably yes,30,Male,White or Caucasian,High School Diploma,Independent,Slightly Liberal,Joe Biden
4d751820632f493c4a98a07215bc5e2c,464,15,60,35,45,80,40,20,40,10,10,5,15,5,60,55,15,40,15,85,60,10,35,77,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,Probably no,Probably yes,Definitely yes,37,Female,Hispanic or Latinx,Bachelor’s Degree,Democratic Party,Slightly Liberal,Did not vote
7df1dd041230bfbc10cd862c4f30b240,621,10,90,85,90,85,95,90,10,15,25,10,5,25,90,85,15,85,25,90,25,50,95,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Probably yes,Probably no,Definitely yes,Definitely yes,55,Male,White or Caucasian,Master’s Degree,Democratic Party,Very Liberal,Joe Biden
69d832499d2587c6cc6629d8264f73e6,649,7,3,6,25,17,4,53,98,95,35,45,97,5,43,38,4,72,7,55,11,1,34,77,Probably yes,Probably yes,Probably no,Probably yes,Probably no,Definitely no,Probably no,Probably no,25,Male,White or Caucasian,High School Diploma,Independent,Slightly Conservative,Did not vote
ed3ebe5641b17f812b36f4486cdbb330,378,10,80,30,75,85,47,80,4,70,2,40,15,0,100,50,0,100,0,75,0,0,82,77,Probably yes,Probably no,Probably yes,Probably yes,Probably yes,Definitely no,Probably no,Probably yes,19,Male,Black or African American,Some undergraduate education,Democratic Party,Very Liberal,Did not vote
d047620767295e52b451b9d138af0ed8,1016,50,50,50,70,75,25,50,33,30,10,10,75,50,90,80,40,90,35,90,20,15,50,77,Definitely yes,Probably yes,Probably yes,Definitely yes,Probably no,Probably no,Definitely yes,Probably yes,35,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,Joe Biden
b149b44b7a0ff6f266fa8597ddd95329,1078,10,30,70,80,80,65,85,15,15,10,10,35,55,60,60,40,80,40,65,40,20,85,77,Definitely yes,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,37,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
c4861bfa1edeb9bf8dca344cb99e6cb0,391,60,20,30,30,20,30,20,20,10,60,60,60,30,30,60,30,30,10,30,30,60,30,30,Probably yes,Probably yes,Probably no,Probably yes,Definitely yes,Probably yes,Probably yes,Probably yes,32,Female,Black or African American,High School Diploma,Democratic Party,Slightly Liberal,Joe Biden
25cad6c97a7cd72f4b7ef8fea62c0c91,1140,0,99,66,98,99,90,60,2,34,2,1,10,2,80,90,3,98,2,99,2,1,90,77,Definitely yes,Probably yes,Definitely yes,Probably no,Definitely yes,Probably no,Probably no,Probably no,28,Male,Hispanic or Latinx,High School Diploma,Democratic Party,Very Liberal,Joe Biden
2ce6bb9027b81d0d76bd6d62c393a189,1287,5,50,20,50,10,60,50,30,80,25,25,30,10,40,30,10,50,25,50,10,20,15,77,Probably yes,Definitely no,Definitely no,Definitely no,Probably yes,Definitely no,Probably yes,Probably no,33,Male,White or Caucasian,High School Diploma,Independent,Slightly Liberal,Prefer not to say
fc8994ba6b15fa3f5fe7ea8bf34cec7c,1110,10,80,50,60,50,60,10,50,50,40,50,50,10,50,40,50,70,0,70,0,30,40,77,Definitely yes,Probably yes,Probably yes,Probably no,Probably no,Probably yes,Probably yes,Definitely no,33,Male,White or Caucasian,Some graduate education,Independent,Neither Liberal nor Conservative,Joe Biden
2554d43b722040293b3c92afd41257e5,578,40,60,38,23,21,15,65,5,64,4,2,85,2,30,25,5,21,3,59,6,15,47,77,Probably yes,Probably no,Probably no,Probably no,Probably no,Probably no,Probably yes,Probably yes,63,Female,White or Caucasian,Master’s Degree,Republican Party,Very Conservative,Donald Trump
95f2ee01df786abc37361ee9404e8738,471,5,25,90,90,95,75,95,60,10,10,5,25,5,75,100,80,100,75,100,80,10,90,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Probably yes,Definitely yes,Definitely yes,30,Male,White or Caucasian,Some undergraduate education,Democratic Party,Very Liberal,Joe Biden
